completed_at,pair,interval,variant,family,candles_loaded,total_return_pct,rank_score,rank_grade,final_equity,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,fees_paid,maker_fee_rate,taker_fee_rate,fee_gst_rate,maker_fee_effective_rate,taker_fee_effective_rate,entry_fee_type,exit_fee_type,leverage,risk_per_trade_pct,compound_risk_equity,stop_loss_pct,take_profit_pct,stop_slippage_pct,funding_fee_rate,funding_interval_hours,funding_paid,ambiguous_exit_count,gap_exit_count,trailing_stop_enabled,trailing_profile,trailing_stop_activation_pct,trailing_stop_distance_pct,atr_dynamic_exits_enabled,atr_period,atr_stop_multiple,atr_take_profit_multiple,atr_take_profit_mode,accepted_reports,rejected_reports,enter_long,enter_short,exit_long,exit_short,hold,error
2026-05-18T06:40:52.059759+05:30,B-AIGENSYN_USDT,5m,adaptive_default,adaptive_hybrid,1000,-12.36143806823140628627047718,-25.42879149615046795819146821,reject,876.3856193176859371372952282,36,25.00,0.4581827522562606691755471324,12.62697514594526640821766823,16.13288588089220292768838957,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,72,964,20,16,20,16,964,
2026-05-18T06:41:11.705146+05:30,B-AIGENSYN_USDT,15m,adaptive_default,adaptive_hybrid,903,-0.5789202568439070924415013300,-3.631236302631654793222280138,reject,994.2107974315609290755849867,25,40.0,0.9596375130052832792028250151,4.977272857438651407349143070,9.775259204310924542646942323,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,50,878,17,8,17,8,878,
2026-05-18T06:41:16.508255+05:30,B-AIGENSYN_USDT,30m,adaptive_default,adaptive_hybrid,452,5.159432350018761774032202700,7.507965650239633747247145042,A,1051.594323500187617740322027,12,58.33333333333333333333333333,2.137752038178815199508472002,2.021576620909406740641601330,2.896709753854149966508295122,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,24,440,7,5,7,5,440,
2026-05-18T06:41:17.666849+05:30,B-AIGENSYN_USDT,1h,adaptive_default,adaptive_hybrid,226,1.173775289512527987511400300,4.152708412411409536027638740,A,1011.737752895125279875114003,5,60.0,1.990152064329117523686119204,1.001096804607482799084799974,0.8978087663540971675448312882,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,10,221,3,2,3,2,221,
2026-05-18T06:41:17.730162+05:30,B-AIGENSYN_USDT,4h,adaptive_default,adaptive_hybrid,57,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,0,57,0,0,0,0,57,
2026-05-18T06:41:41.848506+05:30,B-RAVE_USDT,5m,adaptive_default,adaptive_hybrid,1000,4.342948860741243669219713500,4.574742492115371857494191986,B,1043.429488607412436692197135,28,53.57142857142857142857142857,1.406040215947938022794097598,3.184229440417398285850973368,22.59584417897265280623078000,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,56,972,13,15,13,15,972,
2026-05-18T06:42:05.977770+05:30,B-RAVE_USDT,15m,adaptive_default,adaptive_hybrid,1000,1.965484031714593589399612600,-1.934246493341803526044288081,B,1019.654840317145935893996126,33,45.45454545454545454545454545,1.123682855729460914650456480,6.237676989212255155795850913,19.11427853306854245149774151,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,66,967,17,16,17,16,967,
2026-05-18T06:42:30.280634+05:30,B-RAVE_USDT,30m,adaptive_default,adaptive_hybrid,1000,-1.576852998214589580142575950,-7.220109944285192878122446654,reject,984.2314700178541041985742405,39,41.02564102564102564102564103,0.9217164789716678568658865281,7.549351923211151209369315005,14.09674415120118394226436934,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,78,961,19,20,19,20,961,
2026-05-18T06:42:54.908186+05:30,B-RAVE_USDT,1h,adaptive_default,adaptive_hybrid,1000,-1.090155366088860229801342290,-1.737414214860901041161790849,reject,989.0984463391113977019865771,22,59.09090909090909090909090909,0.8493787046594201127231087528,2.756813006472704829445332852,2.908771976815999603620459286,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,44,978,13,10,12,10,977,
2026-05-18T06:43:06.246153+05:30,B-RAVE_USDT,4h,adaptive_default,adaptive_hybrid,688,3.745399785911147671408463100,5.502159592336517881784098743,A,1037.453997859111476714084631,25,48.00,1.571361446667680492893126544,2.108770469527992620328493956,3.046610206945514735372157798,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,50,663,14,12,14,11,662,
2026-05-18T06:43:30.300175+05:30,B-BSB_USDT,5m,adaptive_default,adaptive_hybrid,1000,-7.214613041548967656640044890,-16.15819364857288338367300337,reject,927.8538695845103234335995511,39,30.76923076923076923076923077,0.7112652476965741892235164417,9.852888881933651284383993090,25.05888484706164426964271729,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,78,961,19,20,19,20,961,
2026-05-18T06:43:54.501794+05:30,B-BSB_USDT,15m,adaptive_default,adaptive_hybrid,1000,-7.028766172978570986990255710,-19.52282988983808503672513200,reject,929.7123382702142901300974429,35,34.28571428571428571428571429,0.6398311005239147481839565426,12.41898073432587483688223150,14.26587445120651605469740659,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,70,964,14,21,14,21,964,
2026-05-18T06:44:18.788021+05:30,B-BSB_USDT,30m,adaptive_default,adaptive_hybrid,1000,-3.124421556737606604519887680,-10.84615576650353908143069690,reject,968.7557844326239339548011232,31,38.70967741935483870967741935,0.7710372325307761311343555742,8.651046939861987791343616293,6.193940994469564891265375752,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,62,969,14,17,14,17,969,
2026-05-18T06:44:43.010341+05:30,B-BSB_USDT,1h,adaptive_default,adaptive_hybrid,1000,-1.648011067523303685517583510,-2.820058533996205137867458319,reject,983.5198893247669631448241649,34,47.05882352941176470588235294,0.8802156484482421222649535829,3.705983010695508557503825580,5.018949910183622605816768686,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,68,966,15,19,15,19,966,
2026-05-18T06:44:44.803960+05:30,B-BSB_USDT,4h,adaptive_default,adaptive_hybrid,280,-2.239547439691371848130494850,-4.497211580754809784648096180,reject,977.6045256030862815186950515,11,45.45454545454545454545454545,0.5610830111324903977386107254,3.143864130662734985595858225,0.7539580163916280209771838022,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,2,0,True,1:2,1,2,False,14,1.5,3,fixed,22,269,5,6,5,6,269,
2026-05-18T06:45:08.959436+05:30,B-SAGA_USDT,5m,adaptive_default,adaptive_hybrid,1000,0.628777465407404100839170600,-3.107259382724244449824233971,watchlist,1006.287774654074041008391706,32,40.62500,1.037184426293154230750219765,5.928324560574365609731075281,23.73679861804342475460328538,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,64,968,19,13,19,13,968,
2026-05-18T06:45:33.107107+05:30,B-SAGA_USDT,15m,adaptive_default,adaptive_hybrid,1000,1.743886784792075345692644800,-4.415116339201539354205872768,B,1017.438867847920753456926448,34,44.11764705882352941176470588,1.102963732389749967291241031,8.051944471018491707584799706,16.27795578602027346831172577,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,68,966,15,19,15,19,966,
2026-05-18T06:45:57.415762+05:30,B-SAGA_USDT,30m,adaptive_default,adaptive_hybrid,1000,-3.853681942520372830805919310,-14.76852589177538779726043374,reject,961.4631805747962716919408069,39,33.33333333333333333333333333,0.8188307462077094785534509277,11.60200435333634713884913302,18.81721095254909321456289854,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,78,961,21,18,21,18,961,
2026-05-18T06:46:21.773183+05:30,B-SAGA_USDT,1h,adaptive_default,adaptive_hybrid,1000,-3.830309870378754303350460890,-9.01440880781204960573035360,reject,961.6969012962124569664953911,43,34.88372093023255813953488372,0.8279313949565379300190417748,7.191969381877096929934381010,13.21529171160734286687793287,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,86,957,23,20,23,20,957,
2026-05-18T06:46:46.016926+05:30,B-SAGA_USDT,4h,adaptive_default,adaptive_hybrid,1000,-2.479648596895242072152858550,-5.750616094165470955425454887,reject,975.2035140310475792784714145,31,48.38709677419354838709677419,0.7607933726276066552974103373,5.074043394020353755093933610,5.436032997268529051225410415,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,62,969,21,10,21,10,969,
2026-05-18T06:47:10.203210+05:30,B-SAHARA_USDT,5m,adaptive_default,adaptive_hybrid,1000,-17.39735125785153286202339169,-38.56513119136402283603157953,reject,826.0264874214846713797660831,38,18.42105263157894736842105263,0.3678796826567955425385861322,19.04283143906086484726828808,28.24372288338515636593374566,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,76,962,20,18,20,18,962,
2026-05-18T06:47:34.515818+05:30,B-SAHARA_USDT,15m,adaptive_default,adaptive_hybrid,1000,3.730143375929730069741408300,0.720345970282211537403506918,B,1037.301433759297300697414083,27,48.14814814814814814814814815,1.284729584690624098295893090,5.543405260023013383143750050,11.80516477997359184478568194,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,54,973,16,11,16,11,973,
2026-05-18T06:47:58.887381+05:30,B-SAHARA_USDT,30m,adaptive_default,adaptive_hybrid,1000,-12.40452569895407379842983244,-27.54781698034389012080502887,reject,875.9547430104592620157016756,30,23.33333333333333333333333333,0.3760839629586469742890288059,13.91636736584568821676260323,13.76169798681356775969769331,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,60,970,12,18,12,18,970,
2026-05-18T06:48:23.373521+05:30,B-SAHARA_USDT,1h,adaptive_default,adaptive_hybrid,1000,-2.561221577864408776715754740,-9.54468539994607963742261533,reject,974.3877842213559122328424526,33,42.42424242424242424242424242,0.8639250183367430265965529846,8.289051087004125531119973245,14.94789888714548040289337515,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,66,967,15,18,15,18,967,
2026-05-18T06:48:47.598562+05:30,B-SAHARA_USDT,4h,adaptive_default,adaptive_hybrid,1000,-3.279321751978832667124612910,-5.168039534171579712819180770,reject,967.2067824802116733287538709,31,38.70967741935483870967741935,0.7198338493510969769108689655,3.902708384715952799613044633,5.920152945663363362912651993,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,62,969,18,13,18,13,969,
2026-05-18T06:49:11.799536+05:30,B-STABLE_USDT,5m,adaptive_default,adaptive_hybrid,1000,8.814818579286431743561141200,8.260806700608717510796811827,A,1088.148185792864317435611412,30,60.0,1.823374520900050020362823656,4.560608736382251418791981348,22.98441841388467867277800845,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,60,970,14,16,14,16,970,
2026-05-18T06:49:35.725822+05:30,B-STABLE_USDT,15m,adaptive_default,adaptive_hybrid,1000,2.201680546510271479228398100,1.495892057294761834990885134,B,1022.016805465102714792283981,27,48.14814814814814814814814815,1.173026161034884501743322975,3.521472649028222918179327133,17.54723267095165284367733454,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,54,973,15,12,15,12,973,
2026-05-18T06:49:59.853322+05:30,B-STABLE_USDT,30m,adaptive_default,adaptive_hybrid,1000,-4.087960009457970880982055530,-11.04642828873204296270099926,reject,959.1203999054202911901794447,39,35.89743589743589743589743590,0.8326121061820533911159466677,8.458953993310543091160669654,22.70634651042084747468934474,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,78,961,20,19,20,19,961,
2026-05-18T06:50:24.113553+05:30,B-STABLE_USDT,1h,adaptive_default,adaptive_hybrid,1000,6.930417610418262906220926100,0.938168139636428296610703806,B,1069.304176104182629062209261,33,42.42424242424242424242424242,1.469513725290523314756352413,8.465021537090304991298341692,16.30552646856303827093443790,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,66,967,16,17,16,17,967,
2026-05-18T06:50:41.461107+05:30,B-STABLE_USDT,4h,adaptive_default,adaptive_hybrid,843,-4.615447989122656747543013260,-10.96165925809749345326491878,reject,953.8455201087734325245698674,28,35.71428571428571428571428571,0.6713964698226320507787053716,7.271203366896080645823453007,4.557516894161292721201256892,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,56,815,13,15,13,15,815,
2026-05-18T06:51:05.682193+05:30,B-CHIP_USDT,5m,adaptive_default,adaptive_hybrid,1000,-4.693063748191307295949938480,-9.82981776733893662653395730,reject,953.0693625180869270405006152,29,34.48275862068965517241379310,0.6539929656952378111705271624,6.315791960430483962340058508,23.92522939849468045454332080,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,58,971,23,6,23,6,971,
2026-05-18T06:51:29.832262+05:30,B-CHIP_USDT,15m,adaptive_default,adaptive_hybrid,1000,8.825730070269729496267143300,8.730349136040708346260426872,A,1088.257300702697294962671433,31,54.83870967741935483870967742,1.644756501595265365340597353,3.947915149935641504550328907,18.35300692776606067225263882,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,62,969,15,16,15,16,969,
2026-05-18T06:51:54.153817+05:30,B-CHIP_USDT,30m,adaptive_default,adaptive_hybrid,1000,2.255373059201939239351281600,-1.470027358508759075802266040,B,1022.553730592019392393512816,36,47.22222222222222222222222222,1.120239533251415201773539881,6.212703587370822974960501922,16.54983863768065663857525224,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,72,964,20,16,20,16,964,
2026-05-18T06:52:03.049675+05:30,B-CHIP_USDT,1h,adaptive_default,adaptive_hybrid,610,0.38260878531207476821249400,-0.973560057668466364325280831,watchlist,1003.826087853120747682124940,18,38.88888888888888888888888889,1.051632398707340552155788935,3.487546912316177789479482161,4.889941518497637740786915146,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,36,592,12,6,12,6,592,
2026-05-18T06:52:03.558669+05:30,B-CHIP_USDT,4h,adaptive_default,adaptive_hybrid,153,-0.2367919727960421148993205800,-0.203705256846794203010400839,reject,997.6320802720395788510067942,3,66.66666666666666666666666667,0.7669730128257211732559129560,1.320687447761755547698324937,0.3269582571041988288311043602,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,6,150,2,1,2,1,150,
2026-05-18T06:52:27.730544+05:30,B-KITE_USDT,5m,adaptive_default,adaptive_hybrid,1000,-3.865691234300921210490285230,-11.29021623543498662775867029,reject,961.3430876569907878950971477,31,38.70967741935483870967741935,0.7428957087700272666105691488,8.368253134939295960391618688,25.29089364247542695804671871,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,62,969,12,19,12,19,969,
2026-05-18T06:52:51.885420+05:30,B-KITE_USDT,15m,adaptive_default,adaptive_hybrid,1000,-11.75993667089162330475125302,-28.95399093855210333762433844,reject,882.4006332910837669524874698,35,28.57142857142857142857142857,0.5084603359329151385617136112,15.96877995162104824799721011,18.48956725800192215646220502,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,70,964,18,17,18,17,964,
2026-05-18T06:53:16.421467+05:30,B-KITE_USDT,30m,adaptive_default,adaptive_hybrid,1000,-4.136585346262328315439779170,-9.91059802113474571553264386,reject,958.6341465373767168456022083,38,39.47368421052631578947368421,0.7906295610808380302164720710,7.404217437627274768420647065,19.99299617100139683419219152,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,76,962,23,15,23,15,962,
2026-05-18T06:53:40.623825+05:30,B-KITE_USDT,1h,adaptive_default,adaptive_hybrid,1000,-3.819328923689963318987507770,-7.865600057351703374837458950,reject,961.8067107631003668101249223,38,28.94736842105263157894736842,0.7636094285571648176626354798,5.978791992620855752940177712,12.48115149067708316334762198,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,76,962,20,18,20,18,962,
2026-05-18T06:54:04.941309+05:30,B-KITE_USDT,4h,adaptive_default,adaptive_hybrid,1000,-4.721343341065077774687387070,-9.28151544790495973736476607,reject,952.7865665893492222531261293,33,42.42424242424242424242424242,0.5734350599699381955721525535,5.885633781423806683057347284,4.894506804708227340651663890,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,66,967,18,15,18,15,967,
2026-05-18T06:54:29.197023+05:30,B-MEGA_USDT,5m,adaptive_default,adaptive_hybrid,1000,2.085395682233449072506808600,3.099930401296451106966898053,B,1020.853956822334490725068086,32,50.0,1.209985912873083385053996219,2.404349685346531788518322388,26.39660051027840639116222926,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,64,968,15,17,15,17,968,
2026-05-18T06:54:53.328280+05:30,B-MEGA_USDT,15m,adaptive_default,adaptive_hybrid,1000,-5.955500196688124997881641070,-20.07819678819121162555013726,reject,940.4449980331187500211835893,34,29.41176470588235294117647059,0.7289927322331605230329798585,13.82454564477552613898756473,25.51199802529897049079003693,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,68,966,22,12,22,12,966,
2026-05-18T06:55:17.339519+05:30,B-MEGA_USDT,30m,adaptive_default,adaptive_hybrid,1000,-11.78178855710185475702692872,-28.50436618659662273056613816,reject,882.1821144289814524297307128,32,18.7500,0.4342692893207095407597288894,15.35289296650894964404693378,13.89408205750414644356821790,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,64,968,19,13,19,13,968,
2026-05-18T06:55:41.519946+05:30,B-MEGA_USDT,1h,adaptive_default,adaptive_hybrid,1000,6.589988973822220262951230600,4.799535949334952050364908621,B,1065.899889738222202629512306,38,57.89473684210526315789473684,1.493847126778994595026552201,5.342517822436205922111541105,16.28840869679406477174619661,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,76,962,19,19,19,19,962,
2026-05-18T06:55:50.215678+05:30,B-MEGA_USDT,4h,adaptive_default,adaptive_hybrid,605,-3.315866760985543866568690800,-6.845772068697998417524585782,reject,966.8413323901445613343130920,25,48.00,0.6483690348430604880325813296,4.861314701918860421616846113,7.382341976450795898394184367,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,50,580,11,14,11,14,580,
2026-05-18T06:56:14.328424+05:30,B-BASED_USDT,5m,adaptive_default,adaptive_hybrid,1000,-8.490642325268262759435139640,-18.62735941908696587119794420,reject,915.0935767473173724056486036,39,35.89743589743589743589743590,0.6297542190394188612958455165,10.67698042551803266748359647,31.53733671648548956619231492,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,78,961,20,19,20,19,961,
2026-05-18T06:56:38.593275+05:30,B-BASED_USDT,15m,adaptive_default,adaptive_hybrid,1000,2.406612751910197581109433500,-1.280092655758048468104093114,B,1024.066127519101975811094335,44,38.63636363636363636363636364,1.112942038686504375531403436,6.490071588033003840221066789,21.67296564368367960972628384,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,88,956,23,22,22,22,955,
2026-05-18T06:57:02.977413+05:30,B-BASED_USDT,30m,adaptive_default,adaptive_hybrid,1000,-12.38712402396695166166644593,-33.24093861281048809273733987,reject,876.1287597603304833833355407,47,29.78723404255319148936170213,0.5118216045151065952360968891,19.38196623829899969723447018,15.82137649902276774683982359,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,94,953,26,21,26,21,953,
2026-05-18T06:57:24.716518+05:30,B-BASED_USDT,1h,adaptive_default,adaptive_hybrid,949,-5.728128174375149699038794240,-12.14207164366404290381562502,reject,942.7187182562485030096120576,26,38.46153846153846153846153846,0.4952323797438426434186428857,6.963526583021262793291293241,5.347071585068903847214838238,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,52,923,15,11,15,11,923,
2026-05-18T06:57:25.996175+05:30,B-BASED_USDT,4h,adaptive_default,adaptive_hybrid,238,0.13318612967948660362238500,-0.485766958403074852274764242,watchlist,1001.331861296794866036223850,7,71.42857142857142857142857143,1.065492326311071028588424286,2.479950192563762810459198251,0.5837856263523024293947149532,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,14,231,6,1,6,1,231,
2026-05-18T06:57:50.026570+05:30,B-STO_USDT,5m,adaptive_default,adaptive_hybrid,1000,0.581346542689812299722972500,0.898305677093125748902788979,watchlist,1005.813465426898122997229725,29,41.37931034482758620689655172,1.066461377802621680351631819,2.612770896961543929218757727,23.92731466587206939252207943,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,True,1:2,1,2,False,14,1.5,3,fixed,58,971,13,16,13,16,971,
2026-05-18T06:58:14.136933+05:30,B-STO_USDT,15m,adaptive_default,adaptive_hybrid,1000,-4.503715623099558588642032350,-16.03298882706269963443483031,reject,954.9628437690044141135796765,31,38.70967741935483870967741935,0.7098001206739311344833294508,11.59909875624880265180756549,25.54407771756469208392983881,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,62,969,19,12,19,12,969,
2026-05-18T06:58:38.213879+05:30,B-STO_USDT,30m,adaptive_default,adaptive_hybrid,1000,3.419915057205408896134117800,-3.939416364970045030655458746,B,1034.199150572054088961341178,35,45.71428571428571428571428571,1.177253652495267123532518417,9.171070981732790539083690705,23.24252592704397107697543375,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,70,965,18,17,18,17,965,
2026-05-18T06:59:02.288443+05:30,B-STO_USDT,1h,adaptive_default,adaptive_hybrid,1000,-5.234972087690671688249171510,-9.30089430312304522222027878,reject,947.6502791230932831175082849,32,37.500,0.6789900289757303623007210361,5.619121818707067406858039475,13.72796131450198402071227026,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,64,968,21,11,21,11,968,
2026-05-18T06:59:26.574676+05:30,B-STO_USDT,4h,adaptive_default,adaptive_hybrid,1000,-11.13721543818923001638851570,-23.18036313771954583001428383,reject,888.6278456181076998361148430,25,24.00,0.3143326561078133926974976270,11.13745040939675407921661070,5.769148157444236413208826152,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,50,975,14,12,14,11,974,
2026-05-18T06:59:50.635406+05:30,B-KAITO_USDT,5m,adaptive_default,adaptive_hybrid,1000,-9.202460717018432251984660500,-19.47936999719194773428729431,reject,907.9753928298156774801533950,30,26.66666666666666666666666667,0.3472675590226189665806628449,9.977155518575002732371167603,24.76830716456142267366072217,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,60,969,18,12,18,12,969,
2026-05-18T07:00:14.537079+05:30,B-KAITO_USDT,15m,adaptive_default,adaptive_hybrid,1000,0.310405070217170143508530900,-6.316374918371255851803097890,watchlist,1003.104050702171701435085309,24,37.500,1.026396043101291512793119030,7.903657659832807216718293480,18.38019201622134836306633166,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,48,976,10,14,10,14,976,
2026-05-18T07:00:38.456102+05:30,B-KAITO_USDT,30m,adaptive_default,adaptive_hybrid,1000,0.030581069346856858000255300,-4.191944640312338785926774986,watchlist,1000.305810693468568580002553,27,33.33333333333333333333333333,1.001946374987575904575677541,6.061134767707477962462708294,17.89544005226077592682612792,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,54,973,13,14,13,14,973,
2026-05-18T07:01:02.576378+05:30,B-KAITO_USDT,1h,adaptive_default,adaptive_hybrid,1000,-6.145622939403762169215121360,-15.36957215380793651325400680,reject,938.5437706059623783078487864,28,28.57142857142857142857142857,0.6537384436920644902003741675,9.545140881430642659551707022,13.82382202894713987663376915,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,True,1:2,1,2,False,14,1.5,3,fixed,56,972,12,16,12,16,972,
